filename,datetime,dt_round,dt_round_2,ppm
Shanghai2/201408141315,201408141315,2014-08-14 13:15:00,2014-08-14 13:00:00,47.0
Shanghai2/201410261545,201410261545,2014-10-26 15:45:00,2014-10-26 16:00:00,55.0
Shanghai2/201411281015,201411281015,2014-11-28 10:15:00,2014-11-28 10:00:00,61.0
Shanghai2/201409121045,201409121045,2014-09-12 10:45:00,2014-09-12 11:00:00,10.0
Shanghai2/201408171215,201408171215,2014-08-17 12:15:00,2014-08-17 12:00:00,10.0
Shanghai2/201411140815,201411140815,2014-11-14 08:15:00,2014-11-14 08:00:00,49.0
Shanghai2/201410251445,201410251445,2014-10-25 14:45:00,2014-10-25 15:00:00,26.0
Shanghai2/201410181145,201410181145,2014-10-18 11:45:00,2014-10-18 12:00:00,20.0
Shanghai2/201412051045,201412051045,2014-12-05 10:45:00,2014-12-05 11:00:00,33.0
Shanghai2/201411151515,201411151515,2014-11-15 15:15:00,2014-11-15 15:00:00,33.0
Shanghai2/201410121330,201410121330,2014-10-12 13:30:00,2014-10-12 14:00:00,39.0
Shanghai2/201408211015,201408211015,2014-08-21 10:15:00,2014-08-21 10:00:00,33.0
Shanghai2/201412061145,201412061145,2014-12-06 11:45:00,2014-12-06 12:00:00,82.0
Shanghai2/201410270845,201410270845,2014-10-27 08:45:00,2014-10-27 09:00:00,51.0
Shanghai2/201411061415,201411061415,2014-11-06 14:15:00,2014-11-06 14:00:00,119.0
Shanghai2/201409211300,201409211300,2014-09-21 13:00:00,2014-09-21 13:00:00,9.0
Shanghai2/201411131545,201411131545,2014-11-13 15:45:00,2014-11-13 16:00:00,38.0
Shanghai2/201412031015,201412031015,2014-12-03 10:15:00,2014-12-03 10:00:00,67.0
Shanghai2/201409291515,201409291515,2014-09-29 15:15:00,2014-09-29 15:00:00,65.0
Shanghai2/201408241145,201408241145,2014-08-24 11:45:00,2014-08-24 12:00:00,59.0
Shanghai2/201410310815,201410310815,2014-10-31 08:15:00,2014-10-31 08:00:00,24.0
Shanghai2/201411081245,201411081245,2014-11-08 12:45:00,2014-11-08 13:00:00,32.0
Shanghai2/201409221215,201409221215,2014-09-22 12:15:00,2014-09-22 12:00:00,20.0
Shanghai2/201410281315,201410281315,2014-10-28 13:15:00,2014-10-28 13:00:00,18.0
Shanghai2/201408121345,201408121345,2014-08-12 13:45:00,2014-08-12 14:00:00,41.0
Shanghai2/201409171115,201409171115,2014-09-17 11:15:00,2014-09-17 11:00:00,23.0
Shanghai2/201408270830,201408270830,2014-08-27 08:30:00,2014-08-27 08:00:00,37.0
Shanghai2/201409071115,201409071115,2014-09-07 11:15:00,2014-09-07 11:00:00,34.0
Shanghai2/201408091445,201408091445,2014-08-09 14:45:00,2014-08-09 15:00:00,22.0
Shanghai2/201408191445,201408191445,2014-08-19 14:45:00,2014-08-19 15:00:00,11.0
Shanghai2/201411120845,201411120845,2014-11-12 08:45:00,2014-11-12 09:00:00,209.0
Shanghai2/201409041015,201409041015,2014-09-04 10:15:00,2014-09-04 10:00:00,85.0
Shanghai2/201409131445,201409131445,2014-09-13 14:45:00,2014-09-13 15:00:00,7.0
Shanghai2/201411211215,201411211215,2014-11-21 12:15:00,2014-11-21 12:00:00,38.0
Shanghai2/201410080845,201410080845,2014-10-08 08:45:00,2014-10-08 09:00:00,18.0
Shanghai2/201409031445,201409031445,2014-09-03 14:45:00,2014-09-03 15:00:00,54.0
Shanghai2/201412060845,201412060845,2014-12-06 08:45:00,2014-12-06 09:00:00,111.0
Shanghai2/201409181345,201409181345,2014-09-18 13:45:00,2014-09-18 14:00:00,25.0
Shanghai2/201409081345,201409081345,2014-09-08 13:45:00,2014-09-08 14:00:00,44.0
Shanghai2/201411071015,201411071015,2014-11-07 10:15:00,2014-11-07 10:00:00,33.0
Shanghai2/201410021245,201410021245,2014-10-02 12:45:00,2014-10-02 13:00:00,57.0
Shanghai2/201408281215,201408281215,2014-08-28 12:15:00,2014-08-28 12:00:00,36.0
Shanghai2/201408201415,201408201415,2014-08-20 14:15:00,2014-08-20 14:00:00,4.0
Shanghai2/201409010845,201409010845,2014-09-01 08:45:00,2014-09-01 09:00:00,38.0
Shanghai2/201410121245,201410121245,2014-10-12 12:45:00,2014-10-12 13:00:00,31.0
Shanghai2/201411141115,201411141115,2014-11-14 11:15:00,2014-11-14 11:00:00,52.0
Shanghai2/201410011345,201410011345,2014-10-01 13:45:00,2014-10-01 14:00:00,31.0
Shanghai2/201410091545,201410091545,2014-10-09 15:45:00,2014-10-09 16:00:00,32.0
Shanghai2/201408231515,201408231515,2014-08-23 15:15:00,2014-08-23 15:00:00,47.0
Shanghai2/201410111345,201410111345,2014-10-11 13:45:00,2014-10-11 14:00:00,32.0
Shanghai2/201409231115,201409231115,2014-09-23 11:15:00,2014-09-23 11:00:00,6.0
Shanghai2/201411191145,201411191145,2014-11-19 11:45:00,2014-11-19 12:00:00,24.0
Shanghai2/201410141515,201410141515,2014-10-14 15:15:00,2014-10-14 15:00:00,48.0
Shanghai2/201410041515,201410041515,2014-10-04 15:15:00,2014-10-04 15:00:00,22.0
Shanghai2/201412021315,201412021315,2014-12-02 13:15:00,2014-12-02 13:00:00,42.0
Shanghai2/201409201015,201409201015,2014-09-20 10:15:00,2014-09-20 10:00:00,40.0
Shanghai2/201409301015,201409301015,2014-09-30 10:15:00,2014-09-30 10:00:00,24.0
Shanghai2/201410171415,201410171415,2014-10-17 14:15:00,2014-10-17 14:00:00,23.0
Shanghai2/201411260845,201411260845,2014-11-26 08:45:00,2014-11-26 09:00:00,43.0
Shanghai2/201408251245,201408251245,2014-08-25 12:45:00,2014-08-25 13:00:00,69.0
Shanghai2/201408101145,201408101145,2014-08-10 11:45:00,2014-08-10 12:00:00,57.0
Shanghai2/201411271545,201411271545,2014-11-27 15:45:00,2014-11-27 16:00:00,18.0
Shanghai2/201411241445,201411241445,2014-11-24 14:45:00,2014-11-24 15:00:00,24.0
Shanghai2/201410050815,201410050815,2014-10-05 08:15:00,2014-10-05 08:00:00,19.0
Shanghai2/201409161215,201409161215,2014-09-16 12:15:00,2014-09-16 12:00:00,32.0
Shanghai2/201408141415,201408141415,2014-08-14 14:15:00,2014-08-14 14:00:00,3.0
Shanghai2/201410261245,201410261245,2014-10-26 12:45:00,2014-10-26 13:00:00,58.0
Shanghai2/201409250845,201409250845,2014-09-25 08:45:00,2014-09-25 09:00:00,32.0
Shanghai2/201409091045,201409091045,2014-09-09 10:45:00,2014-09-09 11:00:00,37.0
Shanghai2/201411231015,201411231015,2014-11-23 10:15:00,2014-11-23 10:00:00,38.0
Shanghai2/201408171515,201408171515,2014-08-17 15:15:00,2014-08-17 15:00:00,1.0
Shanghai2/201410251345,201410251345,2014-10-25 13:45:00,2014-10-25 14:00:00,26.0
Shanghai2/201411201115,201411201115,2014-11-20 11:15:00,2014-11-20 11:00:00,31.0
Shanghai2/201411301115,201411301115,2014-11-30 11:15:00,2014-11-30 11:00:00,42.0
Shanghai2/201411051215,201411051215,2014-11-05 12:15:00,2014-11-05 12:00:00,29.0
Shanghai2/201409271445,201409271445,2014-09-27 14:45:00,2014-09-27 15:00:00,24.0
Shanghai2/201408160815,201408160815,2014-08-16 08:15:00,2014-08-16 08:00:00,31.0
Shanghai2/201408291115,201408291115,2014-08-29 11:15:00,2014-08-29 11:00:00,35.0
Shanghai2/201410061015,201410061015,2014-10-06 10:15:00,2014-10-06 10:00:00,40.0
Shanghai2/201410161015,201410161015,2014-10-16 10:15:00,2014-10-16 10:00:00,128.0
Shanghai2/201408100845,201408100845,2014-08-10 08:45:00,2014-08-10 09:00:00,44.0
Shanghai2/201411131245,201411131245,2014-11-13 12:45:00,2014-11-13 13:00:00,25.0
Shanghai2/201409211415,201409211415,2014-09-21 14:15:00,2014-09-21 14:00:00,12.0
Shanghai2/201410051115,201410051115,2014-10-05 11:15:00,2014-10-05 11:00:00,25.0
Shanghai2/201409221515,201409221515,2014-09-22 15:15:00,2014-09-22 15:00:00,12.0
Shanghai2/201411081545,201411081545,2014-11-08 15:45:00,2014-11-08 16:00:00,20.0
Shanghai2/201411251045,201411251045,2014-11-25 10:45:00,2014-11-25 11:00:00,35.0
Shanghai2/201410281415,201410281415,2014-10-28 14:15:00,2014-10-28 14:00:00,16.0
Shanghai2/201409230815,201409230815,2014-09-23 08:15:00,2014-09-23 08:00:00,-4.0
Shanghai2/201411190845,201411190845,2014-11-19 08:45:00,2014-11-19 09:00:00,28.0
Shanghai2/201408121445,201408121445,2014-08-12 14:45:00,2014-08-12 15:00:00,33.0
Shanghai2/201410101520,201410101520,2014-10-10 15:20:00,2014-10-10 15:00:00,30.0
Shanghai2/201411261145,201411261145,2014-11-26 11:45:00,2014-11-26 12:00:00,50.0
Shanghai2/201408091345,201408091345,2014-08-09 13:45:00,2014-08-09 14:00:00,19.0
Shanghai2/201408111545,201408111545,2014-08-11 15:45:00,2014-08-11 16:00:00,26.0
Shanghai2/201408191345,201408191345,2014-08-19 13:45:00,2014-08-19 14:00:00,11.0
Shanghai2/201409131345,201409131345,2014-09-13 13:45:00,2014-09-13 14:00:00,7.0
Shanghai2/201411291315,201411291315,2014-11-29 13:15:00,2014-11-29 13:00:00,29.0
Shanghai2/201409031345,201409031345,2014-09-03 13:45:00,2014-09-03 14:00:00,39.0
Shanghai2/201411211515,201411211515,2014-11-21 15:15:00,2014-11-21 15:00:00,26.0
Shanghai2/201408161115,201408161115,2014-08-16 11:15:00,2014-08-16 11:00:00,28.0
Shanghai2/201409101245,201409101245,2014-09-10 12:45:00,2014-09-10 13:00:00,84.0
Shanghai2/201409181445,201409181445,2014-09-18 14:45:00,2014-09-18 15:00:00,9.0
Shanghai2/201408290815,201408290815,2014-08-29 08:15:00,2014-08-29 08:00:00,8.0
Shanghai2/201409081445,201409081445,2014-09-08 14:45:00,2014-09-08 15:00:00,53.0
Shanghai2/201408151015,201408151015,2014-08-15 10:15:00,2014-08-15 10:00:00,36.0
Shanghai2/201410021545,201410021545,2014-10-02 15:45:00,2014-10-02 16:00:00,69.0
Shanghai2/201409251145,201409251145,2014-09-25 11:45:00,2014-09-25 12:00:00,43.0
Shanghai2/201412071245,201412071245,2014-12-07 12:45:00,2014-12-07 13:00:00,69.0
Shanghai2/201408231215,201408231215,2014-08-23 12:15:00,2014-08-23 12:00:00,46.0
Shanghai2/201410011445,201410011445,2014-10-01 14:45:00,2014-10-01 15:00:00,34.0
Shanghai2/201411200815,201411200815,2014-11-20 08:15:00,2014-11-20 08:00:00,35.0
Shanghai2/201410111445,201410111445,2014-10-11 14:45:00,2014-10-11 15:00:00,32.0
Shanghai2/201411300815,201411300815,2014-11-30 08:15:00,2014-11-30 08:00:00,49.0
Shanghai2/201410271445,201410271445,2014-10-27 14:45:00,2014-10-27 15:00:00,32.0
Shanghai2/201408151215,201408151215,2014-08-15 12:15:00,2014-08-15 12:00:00,38.0
Shanghai2/201411160815,201411160815,2014-11-16 08:15:00,2014-11-16 08:00:00,60.0
Shanghai2/201409101045,201409101045,2014-09-10 10:45:00,2014-09-10 11:00:00,75.0
Shanghai2/201410241545,201410241545,2014-10-24 15:45:00,2014-10-24 16:00:00,20.0
Shanghai2/201408161315,201408161315,2014-08-16 13:15:00,2014-08-16 13:00:00,34.0
Shanghai2/201409131145,201409131145,2014-09-13 11:45:00,2014-09-13 12:00:00,5.0
Shanghai2/201411291115,201411291115,2014-11-29 11:15:00,2014-11-29 11:00:00,30.0
Shanghai2/201409031145,201409031145,2014-09-03 11:45:00,2014-09-03 12:00:00,42.0
Shanghai2/201411141415,201411141415,2014-11-14 14:15:00,2014-11-14 14:00:00,62.0
Shanghai2/201410250845,201410250845,2014-10-25 08:45:00,2014-10-25 09:00:00,34.0
Shanghai2/201408231015,201408231015,2014-08-23 10:15:00,2014-08-23 10:00:00,36.0
Shanghai2/201410191045,201410191045,2014-10-19 10:45:00,2014-10-19 11:00:00,12.0
Shanghai2/201409281400,201409281400,2014-09-28 14:00:00,2014-09-28 14:00:00,19.0
Shanghai2/201412071045,201412071045,2014-12-07 10:45:00,2014-12-07 11:00:00,55.0
Shanghai2/201410051315,201410051315,2014-10-05 13:15:00,2014-10-05 13:00:00,44.0
Shanghai2/201411131045,201411131045,2014-11-13 10:45:00,2014-11-13 11:00:00,25.0
Shanghai2/201409150815,201409150815,2014-09-15 08:15:00,2014-09-15 08:00:00,12.0
Shanghai2/201410161215,201410161215,2014-10-16 12:15:00,2014-10-16 12:00:00,120.0
Shanghai2/201412020815,201412020815,2014-12-02 08:15:00,2014-12-02 08:00:00,43.0
Shanghai2/201408091145,201408091145,2014-08-09 11:45:00,2014-08-09 12:00:00,13.0
Shanghai2/201408191145,201408191145,2014-08-19 11:45:00,2014-08-19 12:00:00,8.0
Shanghai2/201409041515,201409041515,2014-09-04 15:15:00,2014-09-04 15:00:00,124.0
Shanghai2/201411261345,201411261345,2014-11-26 13:45:00,2014-11-26 14:00:00,52.0
Shanghai2/201410301015,201410301015,2014-10-30 10:15:00,2014-10-30 10:00:00,41.0
Shanghai2/201409171415,201409171415,2014-09-17 14:15:00,2014-09-17 14:00:00,12.0
Shanghai2/201411251245,201411251245,2014-11-25 12:45:00,2014-11-25 13:00:00,36.0
Shanghai2/201411201315,201411201315,2014-11-20 13:15:00,2014-11-20 13:00:00,28.0
Shanghai2/201411281515,201411281515,2014-11-28 15:15:00,2014-11-28 15:00:00,82.0
Shanghai2/201411301315,201411301315,2014-11-30 13:15:00,2014-11-30 13:00:00,54.0
Shanghai2/201409121545,201409121545,2014-09-12 15:45:00,2014-09-12 16:00:00,29.0
Shanghai2/201410251145,201410251145,2014-10-25 11:45:00,2014-10-25 12:00:00,25.0
Shanghai2/201409091245,201409091245,2014-09-09 12:45:00,2014-09-09 13:00:00,30.0
Shanghai2/201411231215,201411231215,2014-11-23 12:15:00,2014-11-23 12:00:00,22.0
Shanghai2/201408200815,201408200815,2014-08-20 08:15:00,2014-08-20 08:00:00,12.0
Shanghai2/201409011445,201409011445,2014-09-01 14:45:00,2014-09-01 15:00:00,28.0
Shanghai2/201409191245,201409191245,2014-09-19 12:45:00,2014-09-19 13:00:00,38.0
Shanghai2/201408291315,201408291315,2014-08-29 13:15:00,2014-08-29 13:00:00,48.0
Shanghai2/201412061445,201412061445,2014-12-06 14:45:00,2014-12-06 15:00:00,65.0
Shanghai2/201411161115,201411161115,2014-11-16 11:15:00,2014-11-16 11:00:00,70.0
Shanghai2/201410101245,201410101245,2014-10-10 12:45:00,2014-10-10 13:00:00,26.0
Shanghai2/201410181445,201410181445,2014-10-18 14:45:00,2014-10-18 15:00:00,10.0
Shanghai2/201409130845,201409130845,2014-09-13 08:45:00,2014-09-13 09:00:00,4.0
Shanghai2/201409030845,201409030845,2014-09-03 08:45:00,2014-09-03 09:00:00,25.0
Shanghai2/201410081445,201410081445,2014-10-08 14:45:00,2014-10-08 15:00:00,25.0
Shanghai2/201408221415,201408221415,2014-08-22 14:15:00,2014-08-22 14:00:00,24.0
Shanghai2/201412051545,201412051545,2014-12-05 15:45:00,2014-12-05 16:00:00,57.0
Shanghai2/201411051015,201411051015,2014-11-05 10:15:00,2014-11-05 10:00:00,33.0
Shanghai2/201408201100,201408201100,2014-08-20 11:00:00,2014-08-20 11:00:00,15.0
Shanghai2/201408251045,201408251045,2014-08-25 10:45:00,2014-08-25 11:00:00,65.0
Shanghai2/201412021115,201412021115,2014-12-02 11:15:00,2014-12-02 11:00:00,35.0
Shanghai2/201409201215,201409201215,2014-09-20 12:15:00,2014-09-20 12:00:00,40.0
Shanghai2/201411121445,201411121445,2014-11-12 14:45:00,2014-11-12 15:00:00,81.0
Shanghai2/201408190845,201408190845,2014-08-19 08:45:00,2014-08-19 09:00:00,4.0
Shanghai2/201409301215,201409301215,2014-09-30 12:15:00,2014-09-30 12:00:00,34.0
Shanghai2/201408261145,201408261145,2014-08-26 11:45:00,2014-08-26 12:00:00,35.0
Shanghai2/201411091345,201411091345,2014-11-09 13:45:00,2014-11-09 14:00:00,38.0
Shanghai2/201409231315,201409231315,2014-09-23 13:15:00,2014-09-23 13:00:00,0.0
Shanghai2/201411191345,201411191345,2014-11-19 13:45:00,2014-11-19 14:00:00,38.0
Shanghai2/201409061015,201409061015,2014-09-06 10:15:00,2014-09-06 10:00:00,38.0
Shanghai2/201409161015,201409161015,2014-09-16 10:15:00,2014-09-16 10:00:00,27.0
Shanghai2/201410311415,201410311415,2014-10-31 14:15:00,2014-10-31 14:00:00,47.0
Shanghai2/201409151115,201409151115,2014-09-15 11:15:00,2014-09-15 11:00:00,11.0
Shanghai2/201408101345,201408101345,2014-08-10 13:45:00,2014-08-10 14:00:00,64.0
Shanghai2/201410221515,201410221515,2014-10-22 15:15:00,2014-10-22 15:00:00,45.0
Shanghai2/201408221015,201408221015,2014-08-22 10:15:00,2014-08-22 10:00:00,30.0
Shanghai2/201412051145,201412051145,2014-12-05 11:45:00,2014-12-05 12:00:00,34.0
Shanghai2/201410240845,201410240845,2014-10-24 08:45:00,2014-10-24 09:00:00,39.0
Shanghai2/201411151415,201411151415,2014-11-15 14:15:00,2014-11-15 14:00:00,22.0
Shanghai2/201408311115,201408311115,2014-08-31 11:15:00,2014-08-31 11:00:00,18.0
Shanghai2/201411061515,201411061515,2014-11-06 15:15:00,2014-11-06 15:00:00,142.0
Shanghai2/201412061045,201412061045,2014-12-06 10:45:00,2014-12-06 11:00:00,73.0
Shanghai2/201409011045,201409011045,2014-09-01 10:45:00,2014-09-01 11:00:00,51.0
Shanghai2/201408141215,201408141215,2014-08-14 12:15:00,2014-08-14 12:00:00,60.0
Shanghai2/201410261445,201410261445,2014-10-26 14:45:00,2014-10-26 15:00:00,62.0
Shanghai2/201411281115,201411281115,2014-11-28 11:15:00,2014-11-28 11:00:00,68.0
Shanghai2/201408171315,201408171315,2014-08-17 13:15:00,2014-08-17 13:00:00,16.0
Shanghai2/201410251545,201410251545,2014-10-25 15:45:00,2014-10-25 16:00:00,27.0
Shanghai2/201411271345,201411271345,2014-11-27 13:45:00,2014-11-27 14:00:00,23.0
Shanghai2/201408181145,201408181145,2014-08-18 11:45:00,2014-08-18 12:00:00,37.0
Shanghai2/201412030815,201412030815,2014-12-03 08:15:00,2014-12-03 08:00:00,54.0
Shanghai2/201410221115,201410221115,2014-10-22 11:15:00,2014-10-22 11:00:00,46.0
Shanghai2/201411241245,201411241245,2014-11-24 12:45:00,2014-11-24 13:00:00,68.0
Shanghai2/201410311015,201410311015,2014-10-31 10:15:00,2014-10-31 10:00:00,20.0
Shanghai2/201410141315,201410141315,2014-10-14 13:15:00,2014-10-14 13:00:00,43.0
Shanghai2/201410041315,201410041315,2014-10-04 13:15:00,2014-10-04 13:00:00,21.0
Shanghai2/201411111145,201411111145,2014-11-11 11:45:00,2014-11-11 12:00:00,54.0
Shanghai2/201410171215,201410171215,2014-10-17 12:15:00,2014-10-17 12:00:00,21.0
Shanghai2/201410071215,201410071215,2014-10-07 12:15:00,2014-10-07 12:00:00,27.0
Shanghai2/201408251445,201408251445,2014-08-25 14:45:00,2014-08-25 15:00:00,78.0
Shanghai2/201409040815,201409040815,2014-09-04 08:15:00,2014-09-04 08:00:00,99.0
Shanghai2/201409281015,201409281015,2014-09-28 10:15:00,2014-09-28 10:00:00,19.0
Shanghai2/201412021515,201412021515,2014-12-02 15:15:00,2014-12-02 15:00:00,43.0
Shanghai2/201411121045,201411121045,2014-11-12 10:45:00,2014-11-12 11:00:00,189.0
Shanghai2/201411071115,201411071115,2014-11-07 11:15:00,2014-11-07 11:00:00,27.0
Shanghai2/201408201515,201408201515,2014-08-20 15:15:00,2014-08-20 15:00:00,7.0
Shanghai2/201410021345,201410021345,2014-10-02 13:45:00,2014-10-02 14:00:00,53.0
Shanghai2/201411141015,201411141015,2014-11-14 10:15:00,2014-11-14 10:00:00,56.0
Shanghai2/201408231415,201408231415,2014-08-23 14:15:00,2014-08-23 14:00:00,46.0
Shanghai2/201411280815,201411280815,2014-11-28 08:15:00,2014-11-28 08:00:00,78.0
Shanghai2/201410091445,201410091445,2014-10-09 14:45:00,2014-10-09 15:00:00,26.0
Shanghai2/201410191445,201410191445,2014-10-19 14:45:00,2014-10-19 15:00:00,21.0
Shanghai2/201410111245,201410111245,2014-10-11 12:45:00,2014-10-11 13:00:00,39.0
Shanghai2/201412050845,201412050845,2014-12-05 08:45:00,2014-12-05 09:00:00,61.0
Shanghai2/201409131545,201409131545,2014-09-13 15:45:00,2014-09-13 16:00:00,10.0
Shanghai2/201411291515,201411291515,2014-11-29 15:15:00,2014-11-29 15:00:00,24.0
Shanghai2/201409031545,201409031545,2014-09-03 15:45:00,2014-09-03 16:00:00,52.0
Shanghai2/201409161400,201409161400,2014-09-16 14:00:00,2014-09-16 14:00:00,30.0
Shanghai2/201411211315,201411211315,2014-11-21 13:15:00,2014-11-21 13:00:00,32.0
Shanghai2/201409181245,201409181245,2014-09-18 12:45:00,2014-09-18 13:00:00,23.0
Shanghai2/201408210815,201408210815,2014-08-21 08:15:00,2014-08-21 08:00:00,48.0
Shanghai2/201409081245,201409081245,2014-09-08 12:45:00,2014-09-08 13:00:00,46.0
Shanghai2/201408121245,201408121245,2014-08-12 12:45:00,2014-08-12 13:00:00,39.0
Shanghai2/201411110845,201411110845,2014-11-11 08:45:00,2014-11-11 09:00:00,41.0
Shanghai2/201409171015,201409171015,2014-09-17 10:15:00,2014-09-17 10:00:00,18.0
Shanghai2/201409071015,201409071015,2014-09-07 10:15:00,2014-09-07 10:00:00,35.0
Shanghai2/201408091545,201408091545,2014-08-09 15:45:00,2014-08-09 16:00:00,10.0
Shanghai2/201408111345,201408111345,2014-08-11 13:45:00,2014-08-11 14:00:00,21.0
Shanghai2/201408191545,201408191545,2014-08-19 15:45:00,2014-08-19 16:00:00,13.0
Shanghai2/201408180845,201408180845,2014-08-18 08:45:00,2014-08-18 09:00:00,78.0
Shanghai2/201409211215,201409211215,2014-09-21 12:15:00,2014-09-21 12:00:00,9.0
Shanghai2/201410220815,201410220815,2014-10-22 08:15:00,2014-10-22 08:00:00,69.0
Shanghai2/201412031115,201412031115,2014-12-03 11:15:00,2014-12-03 11:00:00,61.0
Shanghai2/201409221315,201409221315,2014-09-22 13:15:00,2014-09-22 13:00:00,13.0
Shanghai2/201411081345,201411081345,2014-11-08 13:45:00,2014-11-08 14:00:00,25.0
Shanghai2/201409041315,201409041315,2014-09-04 13:15:00,2014-09-04 13:00:00,93.0
Shanghai2/201411261545,201411261545,2014-11-26 15:45:00,2014-11-26 16:00:00,57.0
Shanghai2/201409071215,201409071215,2014-09-07 12:15:00,2014-09-07 12:00:00,37.0
Shanghai2/201411251445,201411251445,2014-11-25 14:45:00,2014-11-25 15:00:00,24.0
Shanghai2/201408121045,201408121045,2014-08-12 10:45:00,2014-08-12 11:00:00,37.0
Shanghai2/201410051515,201410051515,2014-10-05 15:15:00,2014-10-05 15:00:00,52.0
Shanghai2/201410151515,201410151515,2014-10-15 15:15:00,2014-10-15 15:00:00,94.0
Shanghai2/201411081145,201411081145,2014-11-08 11:45:00,2014-11-08 12:00:00,38.0
Shanghai2/201411270845,201411270845,2014-11-27 08:45:00,2014-11-27 09:00:00,31.0
Shanghai2/201410061415,201410061415,2014-10-06 14:15:00,2014-10-06 14:00:00,26.0
Shanghai2/201410161415,201410161415,2014-10-16 14:15:00,2014-10-16 14:00:00,140.0
Shanghai2/201409211015,201409211015,2014-09-21 10:15:00,2014-09-21 10:00:00,20.0
Shanghai2/201412031315,201412031315,2014-12-03 13:15:00,2014-12-03 13:00:00,59.0
Shanghai2/201410111045,201410111045,2014-10-11 10:45:00,2014-10-11 11:00:00,38.0
Shanghai2/201408170815,201408170815,2014-08-17 08:15:00,2014-08-17 08:00:00,10.0
Shanghai2/201411141215,201411141215,2014-11-14 12:15:00,2014-11-14 12:00:00,53.0
Shanghai2/201410021145,201410021145,2014-10-02 11:45:00,2014-10-02 12:00:00,58.0
Shanghai2/201409201400,201409201400,2014-09-20 14:00:00,2014-09-20 14:00:00,16.0
Shanghai2/201409251545,201409251545,2014-09-25 15:45:00,2014-09-25 16:00:00,56.0
Shanghai2/201411071315,201411071315,2014-11-07 13:15:00,2014-11-07 13:00:00,34.0
